gc 319 @15.286s 2%: 0.010+3.7+0.020 ms clock, 0.041+0.20/3.6/5.9+0.083 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 320 @15.343s 2%: 0.011+12+0.024 ms clock, 0.045+0.21/11/8.6+0.098 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
  100000	       495 ns/op	      16 B/op	       1 allocs/op
gc 321 @15.409s 2%: 0.12+0.14+0.038 ms clock, 0.48+0/0.11/0.10+0.15 ms cpu, 10->10->0 MB, 17 MB goal, 4 P (forced)
gc 322 @15.458s 2%: 0.012+0.61+0.028 ms clock, 0.049+0.12/0.54/0.53+0.11 ms cpu, 4->4->1 MB, 5 MB goal, 4 P
BenchmarkSetInsertAndErase1E5-4                       	gc 323 @15.485s 2%: 0.010+0.11+0.035 ms clock, 0.043+0/0.079/0.13+0.14 ms cpu, 2->2->0 MB, 4 MB goal, 4 P (forced)
gc 324 @15.535s 2%: 0.012+0.67+0.022 ms clock, 0.050+0.13/0.62/0.45+0.088 ms cpu, 4->4->1 MB, 5 MB goal, 4 P
gc 325 @15.570s 2%: 0.029+0.13+0.023 ms clock, 0.11+0/0.10/0.11+0.093 ms cpu, 2->2->0 MB, 4 MB goal, 4 P (forced)
gc 326 @15.620s 2%: 0.012+1.2+0.026 ms clock, 0.048+0.21/0.68/1.1+0.10 ms cpu, 4->4->1 MB, 5 MB goal, 4 P
gc 327 @15.647s 2%: 0.016+0.10+0.034 ms clock, 0.066+0/0.080/0.14+0.13 ms cpu, 2->2->0 MB, 4 MB goal, 4 P (forced)
gc 328 @15.703s 2%: 0.015+0.74+0.035 ms clock, 0.062+0.22/0.70/0.91+0.14 ms cpu, 4->4->1 MB, 5 MB goal, 4 P
gc 329 @15.733s 2%: 0.035+0.097+0.029 ms clock, 0.14+0/0.068/0.11+0.11 ms cpu, 2->2->0 MB, 4 MB goal, 4 P (forced)
gc 330 @15.784s 2%: 0.013+3.9+0.047 ms clock, 0.052+0.22/0.77/0.51+0.19 ms cpu, 4->4->1 MB, 5 MB goal, 4 P
gc 331 @15.816s 2%: 0.008+0.14+0.023 ms clock, 0.032+0/0.091/0.16+0.095 ms cpu, 2->2->0 MB, 4 MB goal, 4 P (forced)
gc 332 @15.878s 2%: 0.013+1.4+0.16 ms clock, 0.055+0.21/1.2/0.17+0.64 ms cpu, 4->4->1 MB, 5 MB goal, 4 P
gc 333 @15.912s 2%: 0.010+0.10+0.031 ms clock, 0.040+0/0.085/0.16+0.12 ms cpu, 2->2->0 MB, 4 MB goal, 4 P (forced)
gc 334 @15.965s 2%: 0.011+0.49+0.043 ms clock, 0.045+0.21/0.47/0.67+0.17 ms cpu, 4->4->1 MB, 5 MB goal, 4 P
gc 335 @15.991s 2%: 0.026+0.10+0.047 ms clock, 0.10+0/0.072/0.14+0.19 ms cpu, 2->2->0 MB, 4 MB goal, 4 P (forced)
gc 336 @16.039s 2%: 0.011+0.59+0.098 ms clock, 0.045+0.23/0.57/0.76+0.39 ms cpu, 4->4->1 MB, 5 MB goal, 4 P
gc 337 @16.068s 2%: 0.007+0.088+0.033 ms clock, 0.030+0/0.074/0.14+0.13 ms cpu, 2->2->0 MB, 4 MB goal, 4 P (forced)
gc 338 @16.141s 2%: 0.010+0.65+0.10 ms clock, 0.042+0.23/0.58/0.79+0.43 ms cpu, 4->4->1 MB, 5 MB goal, 4 P
gc 339 @16.197s 2%: 0.028+0.10+0.018 ms clock, 0.11+0/0.089/0.15+0.073 ms cpu, 2->2->0 MB, 4 MB goal, 4 P (forced)
gc 340 @16.290s 2%: 0.012+0.62+0.11 ms clock, 0.050+0.16/0.53/0.52+0.45 ms cpu, 4->4->1 MB, 5 MB goal, 4 P
gc 341 @16.318s 2%: 0.006+0.089+0.037 ms clock, 0.027+0/0.067/0.14+0.15 ms cpu, 2->2->0 MB, 4 MB goal, 4 P (forced)
gc 342 @16.364s 2%: 0.009+0.46+0.014 ms clock, 0.038+0.21/0.41/0.69+0.058 ms cpu, 4->4->1 MB, 5 MB goal, 4 P
gc 343 @16.389s 2%: 0.026+0.087+0.053 ms clock, 0.10+0/0.066/0.13+0.21 ms cpu, 2->2->0 MB, 4 MB goal, 4 P (forced)
gc 344 @16.439s 2%: 0.012+0.49+0.048 ms clock, 0.048+0.23/0.45/0.71+0.19 ms cpu, 4->4->1 MB, 5 MB goal, 4 P
gc 345 @16.466s 2%: 0.005+0.10+0.017 ms clock, 0.022+0/0.082/0.15+0.068 ms cpu, 2->2->0 MB, 4 MB goal, 4 P (forced)
gc 346 @16.512s 2%: 0.010+0.47+0.020 ms clock, 0.040+0.19/0.42/0.66+0.082 ms cpu, 4->4->1 MB, 5 MB goal, 4 P
gc 347 @16.549s 2%: 0.024+0.083+0.034 ms clock, 0.099+0/0.067/0.11+0.13 ms cpu, 2->2->0 MB, 4 MB goal, 4 P (forced)
gc 348 @16.596s 2%: 0.011+0.86+0.090 ms clock, 0.044+0.12/0.64/0.90+0.36 ms cpu, 4->4->1 MB, 5 MB goal, 4 P
gc 349 @16.642s 2%: 0.023+0.10+0.077 ms clock, 0.094+0/0.092/0.15+0.31 ms cpu, 2->2->0 MB, 4 MB goal, 4 P (forced)
gc 350 @16.724s 2%: 0.011+0.64+0.023 ms clock, 0.046+0.22/0.60/0.59+0.094 ms cpu, 4->4->1 MB, 5 MB goal, 4 P
gc 351 @16.751s 2%: 0.012+0.12+0.050 ms clock, 0.049+0/0.10/0.099+0.20 ms cpu, 2->2->0 MB, 4 MB goal, 4 P (forced)
gc 352 @16.797s 2%: 0.010+0.61+0.043 ms clock, 0.040+0.22/0.25/0.64+0.17 ms cpu, 4->4->1 MB, 5 MB goal, 4 P
  100000	       715 ns/op	      56 B/op	       1 allocs/op
gc 353 @16.823s 2%: 0.005+0.088+0.032 ms clock, 0.021+0/0.069/0.14+0.13 ms cpu, 2->2->0 MB, 4 MB goal, 4 P (forced)
BenchmarkSetInsertAndEraseWithPool1E5-4               	gc 354 @16.898s 2%: 0.039+0.11+0.044 ms clock, 0.15+0/0.089/0.080+0.17 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 355 @16.977s 2%: 0.048+0.10+0.061 ms clock, 0.19+0/0.097/0.089+0.24 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 356 @17.049s 2%: 0.033+0.092+0.019 ms clock, 0.13+0/0.080/0.12+0.078 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 357 @17.156s 2%: 0.066+0.090+0.031 ms clock, 0.26+0/0.082/0.12+0.12 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 358 @17.239s 2%: 0.038+0.10+0.023 ms clock, 0.15+0/0.075/0.11+0.093 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 359 @17.310s 2%: 0.017+0.23+0.068 ms clock, 0.068+0/0.098/0.28+0.27 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 360 @17.384s 2%: 0.035+0.095+0.039 ms clock, 0.14+0/0.086/0.099+0.15 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 361 @17.459s 2%: 0.017+0.10+0.021 ms clock, 0.070+0/0.083/0.15+0.086 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 362 @17.531s 2%: 0.045+0.090+0.018 ms clock, 0.18+0/0.078/0.13+0.074 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 363 @17.622s 2%: 0.036+0.097+0.029 ms clock, 0.14+0/0.081/0.12+0.11 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 364 @17.699s 2%: 0.035+0.11+0.056 ms clock, 0.14+0/0.077/0.098+0.22 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 365 @17.806s 2%: 0.036+0.10+0.033 ms clock, 0.14+0/0.086/0.10+0.13 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 366 @17.884s 2%: 0.034+0.11+0.036 ms clock, 0.13+0/0.076/0.15+0.14 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 367 @17.959s 2%: 0.037+0.095+0.034 ms clock, 0.15+0/0.070/0.12+0.13 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 368 @18.034s 2%: 0.017+0.097+0.020 ms clock, 0.070+0/0.080/0.14+0.082 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
  100000	       773 ns/op	      32 B/op	       1 allocs/op
gc 369 @18.112s 2%: 0.051+0.13+0.019 ms clock, 0.20+0/0.10/0.17+0.079 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
BenchmarkSysHashMapInsert1E5-4                        	gc 370 @18.131s 2%: 0.051+0.10+0.022 ms clock, 0.20+0/0.077/0.13+0.088 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 371 @18.149s 2%: 0.035+0.11+0.029 ms clock, 0.14+0/0.046/0.13+0.11 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 372 @18.168s 2%: 0.027+0.089+0.029 ms clock, 0.10+0/0.062/0.14+0.11 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 373 @18.187s 2%: 0.008+0.097+0.026 ms clock, 0.035+0/0.076/0.15+0.10 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 374 @18.223s 2%: 0.057+0.11+0.036 ms clock, 0.22+0/0.078/0.13+0.14 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 375 @18.244s 2%: 0.006+0.093+0.024 ms clock, 0.025+0/0.081/0.14+0.096 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 376 @18.262s 2%: 0.028+0.11+0.057 ms clock, 0.11+0/0.041/0.14+0.22 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 377 @18.281s 2%: 0.008+0.10+0.016 ms clock, 0.035+0/0.085/0.14+0.067 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 378 @18.308s 2%: 0.010+0.10+0.017 ms clock, 0.042+0/0.087/0.18+0.070 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 379 @18.329s 2%: 0.015+0.087+0.035 ms clock, 0.062+0/0.067/0.13+0.14 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 380 @18.364s 2%: 0.054+0.14+0.072 ms clock, 0.21+0/0.059/0.16+0.28 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 381 @18.381s 2%: 0.008+0.10+0.030 ms clock, 0.034+0/0.076/0.15+0.12 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
  100000	       169 ns/op	      36 B/op	       0 allocs/op
gc 382 @18.401s 2%: 0.009+0.10+0.033 ms clock, 0.036+0/0.085/0.11+0.13 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 383 @18.421s 2%: 0.017+0.20+0.046 ms clock, 0.069+0.072/0.002/0.22+0.18 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
BenchmarkSysHashMapErase1E5-4                         	gc 384 @18.438s 2%: 0.025+0.12+0.021 ms clock, 0.10+0/0.085/0.12+0.085 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 385 @18.447s 2%: 0.015+0.20+0.028 ms clock, 0.061+0.13/0.097/0.22+0.11 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 386 @18.464s 2%: 0.005+0.10+0.016 ms clock, 0.023+0/0.074/0.16+0.067 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 387 @18.473s 2%: 0.013+0.15+0.045 ms clock, 0.055+0.076/0.030/0.18+0.18 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 388 @18.489s 2%: 0.023+0.086+0.037 ms clock, 0.095+0/0.060/0.15+0.14 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 389 @18.499s 2%: 0.014+0.12+0.022 ms clock, 0.056+0.080/0.035/0.18+0.088 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 390 @18.515s 2%: 0.025+0.083+0.019 ms clock, 0.10+0/0.064/0.13+0.077 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 391 @18.526s 2%: 0.013+0.32+0.084 ms clock, 0.055+0.078/0.030/0.16+0.33 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 392 @18.542s 2%: 0.008+0.12+0.025 ms clock, 0.032+0/0.085/0.084+0.10 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 393 @18.552s 2%: 0.013+0.14+0.042 ms clock, 0.054+0.086/0.023/0.18+0.17 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 394 @18.567s 2%: 0.025+0.10+0.019 ms clock, 0.10+0/0.079/0.21+0.077 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 395 @18.577s 2%: 0.015+0.12+0.035 ms clock, 0.060+0.072/0.031/0.17+0.14 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 396 @18.593s 2%: 0.039+0.16+0.21 ms clock, 0.15+0/0.080/0.25+0.86 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 397 @18.603s 2%: 0.014+0.11+0.014 ms clock, 0.059+0.086/0.034/0.18+0.058 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 398 @18.618s 2%: 0.005+0.075+0.017 ms clock, 0.022+0/0.063/0.13+0.071 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 399 @18.629s 2%: 0.013+0.12+0.044 ms clock, 0.052+0.088/0.028/0.21+0.17 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 400 @18.643s 2%: 0.027+0.10+0.027 ms clock, 0.11+0/0.081/0.21+0.11 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 401 @18.654s 2%: 0.014+0.10+0.026 ms clock, 0.057+0.075/0.031/0.18+0.10 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 402 @18.670s 2%: 0.024+0.089+0.049 ms clock, 0.098+0/0.072/0.13+0.19 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 403 @18.680s 2%: 0.012+0.18+0.063 ms clock, 0.051+0.010/0.085/0.20+0.25 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 404 @18.695s 2%: 0.007+0.084+0.020 ms clock, 0.029+0/0.067/0.13+0.080 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 405 @18.705s 2%: 0.013+0.21+0.069 ms clock, 0.053+0/0.10/0.19+0.27 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
  100000	        59.6 ns/op	       8 B/op	       0 allocs/op
gc 406 @18.721s 2%: 0.027+0.12+0.026 ms clock, 0.11+0/0.085/0.10+0.10 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 407 @18.731s 2%: 0.012+0.17+0.028 ms clock, 0.050+0.071/0.035/0.14+0.11 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
BenchmarkSysHashMapFind1E5-4                          	gc 408 @18.745s 2%: 0.018+0.12+0.025 ms clock, 0.072+0/0.045/0.13+0.10 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 409 @18.754s 2%: 0.014+0.13+0.037 ms clock, 0.058+0.099/0.026/0.15+0.15 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 410 @18.768s 2%: 0.024+0.086+0.018 ms clock, 0.099+0/0.059/0.15+0.075 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 411 @18.778s 2%: 0.013+0.13+0.038 ms clock, 0.052+0.058/0.039/0.16+0.15 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 412 @18.792s 2%: 0.027+0.11+0.015 ms clock, 0.10+0/0.043/0.13+0.062 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 413 @18.801s 2%: 0.012+0.11+0.022 ms clock, 0.048+0.084/0.025/0.19+0.088 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 414 @18.815s 2%: 0.027+0.11+0.018 ms clock, 0.10+0/0.088/0.091+0.074 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 415 @18.827s 2%: 0.014+0.18+0.028 ms clock, 0.059+0.063/0.024/0.17+0.11 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 416 @18.841s 2%: 0.025+0.091+0.020 ms clock, 0.10+0/0.070/0.14+0.080 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 417 @18.851s 2%: 0.011+0.13+0.018 ms clock, 0.047+0.081/0.030/0.18+0.075 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 418 @18.865s 2%: 0.025+0.10+0.017 ms clock, 0.10+0/0.061/0.13+0.068 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 419 @18.877s 2%: 0.020+0.24+0.069 ms clock, 0.080+0.081/0/0.32+0.27 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 420 @18.891s 2%: 0.016+0.10+0.030 ms clock, 0.067+0/0.076/0.12+0.12 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 421 @18.902s 2%: 0.014+0.12+0.026 ms clock, 0.058+0.082/0.070/0.14+0.10 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 422 @18.916s 2%: 0.025+0.084+0.028 ms clock, 0.10+0/0.061/0.14+0.11 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 423 @18.926s 2%: 0.013+0.15+0.071 ms clock, 0.054+0.076/0.074/0.14+0.28 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 424 @18.941s 2%: 0.009+0.080+0.023 ms clock, 0.036+0/0.068/0.13+0.092 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 425 @18.952s 2%: 0.012+0.13+0.17 ms clock, 0.049+0.071/0.030/0.18+0.71 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
gc 426 @18.966s 2%: 0.036+0.092+0.028 ms clock, 0.14+0/0.063/0.16+0.11 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
gc 427 @18.976s 2%: 0.012+0.12+0.020 ms clock, 0.049+0.087/0.030/0.18+0.080 ms cpu, 4->4->3 MB, 5 MB goal, 4 P
  100000	        49.6 ns/op	       8 B/op	       0 allocs/op
gc 428 @18.991s 2%: 0.042+0.30+0.032 ms clock, 0.16+0/0.086/0.33+0.13 ms cpu, 3->3->0 MB, 6 MB goal, 4 P (forced)
BenchmarkSysHashMapInsertAndErase1E5-4                	gc 429 @19.000s 2%: 0.022+0.12+0.026 ms clock, 0.091+0/0.098/0.096+0.10 ms cpu, 0->0->0 MB, 4 MB goal, 4 P (forced)
gc 430 @19.008s 2%: 0.006+0.086+0.020 ms clock, 0.027+0/0.060/0.12+0.081 ms cpu, 0->0->0 MB, 4 MB goal, 4 P (forced)
gc 431 @19.017s 2%: 0.005+0.078+0.019 ms clock, 0.023+0/0.065/0.10+0.079 ms cpu, 0->0->0 MB, 4 MB goal, 4 P (forced)
gc 432 @19.025s 2%: 0.006+0.088+0.031 ms clock, 0.026+0/0.079/0.13+0.12 ms cpu, 0->0->0 MB, 4 MB goal, 4 P (forced)
gc 433 @19.034s 2%: 0.025+0.086+0.017 ms clock, 0.10+0/0.068/0.11+0.070 ms cpu, 0->0->0 MB, 4 MB goal, 4 P (forced)
gc 434 @19.047s 2%: 0.039+0.090+0.049 ms clock, 0.15+0/0.065/0.14+0.19 ms cpu, 0->0->0 MB, 4 MB goal, 4 P (forced)
gc 435 @19.055s 2%: 0.004+0.096+0.019 ms clock, 0.019+0/0.071/0.12+0.078 ms cpu, 0->0->0 MB, 4 MB goal, 4 P (forced)
gc 436 @19.064s 2%: 0.005+0.089+0.051 ms clock, 0.021+0/0.058/0.10+0.20 ms cpu, 0->0->0 MB, 4 MB goal, 4 P (forced)
gc 437 @19.073s 2%: 0.006+0.088+0.023 ms clock, 0.024+0/0.065/0.11+0.094 ms cpu, 0->0->0 MB, 4 MB goal, 4 P (forced)
gc 438 @19.081s 2%: 0.006+0.11+0.018 ms clock, 0.026+0/0.098/0.12+0.075 ms cpu, 0->0->0 MB, 4 MB goal, 4 P (forced)
gc 439 @19.089s 2%: 0.005+0.079+0.021 ms clock, 0.021+0/0.067/0.14+0.086 ms cpu, 0->0->0 MB, 4 MB goal, 4 P (forced)
  100000	        87.8 ns/op	       5 B/op	       0 allocs/op
gc 440 @19.099s 2%: 0.006+0.093+0.030 ms clock, 0.026+0/0.081/0.11+0.12 ms cpu, 0->0->0 MB, 4 MB goal, 4 P (forced)
BenchmarkSysHashMapInsertAndEraseWithBuf1E5-4         	gc 441 @19.108s 2%: 0.009+0.10+0.026 ms clock, 0.039+0/0.082/0.16+0.10 ms cpu, 1->1->0 MB, 4 MB goal, 4 P (forced)
gc 442 @19.115s 2%: 0.006+0.10+0.011 ms clock, 0.024+0/0.096/0.16+0.047 ms cpu, 1->1->0 MB, 4 MB goal, 4 P (forced)
gc 443 @19.122s 2%: 0.007+0.084+0.034 ms clock, 0.028+0/0.074/0.12+0.13 ms cpu, 1->1->0 MB, 4 MB goal, 4 P (forced)
gc 444 @19.129s 2%: 0.014+0.10+0.017 ms clock, 0.058+0/0.043/0.14+0.069 ms cpu, 1->1->0 MB, 4 MB goal, 4 P (forced)
gc 445 @19.138s 2%: 0.025+0.093+0.019 ms clock, 0.10+0/0.083/0.12+0.079 ms cpu, 1->1->0 MB, 4 MB goal, 4 P (forced)
gc 446 @19.146s 2%: 0.004+0.10+0.017 ms clock, 0.018+0/0.084/0.094+0.068 ms cpu, 1->1->0 MB, 4 MB goal, 4 P (forced)
gc 447 @19.153s 2%: 0.009+0.088+0.018 ms clock, 0.036+0/0.068/0.13+0.074 ms cpu, 1->1->0 MB, 4 MB goal, 4 P (forced)
gc 448 @19.160s 2%: 0.034+0.11+0.020 ms clock, 0.13+0/0.043/0.13+0.082 ms cpu, 1->1->0 MB, 4 MB goal, 4 P (forced)
gc 449 @19.169s 2%: 0.040+0.084+0.021 ms clock, 0.16+0/0.066/0.13+0.087 ms cpu, 1->1->0 MB, 4 MB goal, 4 P (forced)
gc 450 @19.177s 2%: 0.005+0.077+0.018 ms clock, 0.020+0/0.066/0.11+0.075 ms cpu, 1->1->0 MB, 4 MB goal, 4 P (forced)
gc 451 @19.184s 2%: 0.006+0.075+0.028 ms clock, 0.026+0/0.057/0.15+0.11 ms cpu, 1->1->0 MB, 4 MB goal, 4 P (forced)
  100000	        80.3 ns/op	      16 B/op	       0 allocs/op
gc 452 @19.192s 2%: 0.029+0.12+0.028 ms clock, 0.11+0/0.090/0.11+0.11 ms cpu, 1->1->0 MB, 4 MB goal, 4 P (forced)
BenchmarkSortStruct1E5-4                              	gc 453 @19.217s 2%: 0.030+0.12+0.024 ms clock, 0.12+0/0.082/0.14+0.099 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 454 @19.259s 2%: 0.042+0.13+0.058 ms clock, 0.17+0/0.078/0.13+0.23 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 455 @19.285s 2%: 0.007+0.10+0.042 ms clock, 0.029+0/0.087/0.13+0.17 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 456 @19.339s 2%: 0.047+0.10+0.017 ms clock, 0.19+0/0.089/0.16+0.069 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 457 @19.376s 2%: 0.027+0.089+0.021 ms clock, 0.10+0/0.077/0.11+0.085 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 458 @19.401s 2%: 0.057+0.083+0.055 ms clock, 0.23+0/0.063/0.15+0.22 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 459 @19.427s 2%: 0.042+0.086+0.017 ms clock, 0.16+0/0.070/0.13+0.069 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 460 @19.459s 2%: 0.025+0.082+0.040 ms clock, 0.10+0/0.066/0.11+0.16 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 461 @19.485s 2%: 0.007+0.087+0.038 ms clock, 0.028+0/0.075/0.11+0.15 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 462 @19.510s 2%: 0.008+0.11+0.023 ms clock, 0.035+0/0.093/0.12+0.093 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 463 @19.541s 2%: 0.010+0.13+0.088 ms clock, 0.041+0/0.098/0.098+0.35 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 464 @19.567s 2%: 0.025+0.096+0.032 ms clock, 0.10+0/0.070/0.11+0.12 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 465 @19.595s 2%: 0.025+0.096+0.042 ms clock, 0.10+0/0.079/0.11+0.17 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 466 @19.620s 2%: 0.025+0.092+0.016 ms clock, 0.10+0/0.073/0.13+0.067 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
  100000	       245 ns/op	      32 B/op	       0 allocs/op
gc 467 @19.645s 2%: 0.007+0.10+0.052 ms clock, 0.030+0/0.088/0.14+0.21 ms cpu, 3->3->0 MB, 4 MB goal, 4 P (forced)
gc 468 @19.682s 2%: 0.010+4.0+0.069 ms clock, 0.040+0.21/3.9/5.8+0.27 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 469 @19.726s 2%: 0.009+7.6+0.028 ms clock, 0.038+0.26/7.5/10+0.11 ms cpu, 7->7->7 MB, 8 MB goal, 4 P
BenchmarkSetInsertStruct1E5-4                         	gc 470 @19.757s 2%: 0.019+0.12+0.037 ms clock, 0.079+0/0.10/0.093+0.14 ms cpu, 10->10->0 MB, 15 MB goal, 4 P (forced)
gc 471 @19.792s 2%: 0.008+4.2+0.027 ms clock, 0.035+0.23/4.1/4.6+0.11 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 472 @19.848s 2%: 0.009+7.7+0.047 ms clock, 0.037+0.22/7.7/11+0.18 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 473 @19.875s 2%: 0.010+0.10+0.021 ms clock, 0.040+0/0.095/0.18+0.084 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 474 @19.914s 2%: 0.010+3.6+0.075 ms clock, 0.042+0.23/3.6/5.9+0.30 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 475 @19.959s 2%: 0.010+6.9+0.067 ms clock, 0.042+0.24/6.9/13+0.26 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 476 @19.987s 2%: 0.024+0.095+0.035 ms clock, 0.099+0/0.074/0.19+0.14 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 477 @20.023s 2%: 0.011+4.5+0.066 ms clock, 0.044+0.25/4.4/5.4+0.26 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
gc 478 @20.068s 2%: 0.009+7.8+0.077 ms clock, 0.038+0.24/7.8/13+0.30 ms cpu, 7->8->8 MB, 8 MB goal, 4 P
gc 479 @20.098s 2%: 0.037+0.098+0.13 ms clock, 0.15+0/0.088/0.18+0.55 ms cpu, 10->10->0 MB, 16 MB goal, 4 P (forced)
gc 480 @20.135s 2%: 0.010+4.0+0.097 ms clock, 0.043+0.23/3.9/5.7+0.39 ms cpu, 4->4->4 MB, 5 MB goal, 4 P
